pfam_identifier	protein_id
PF00159	confirmatory::E2E4L2
PF00159	confirmatory::P01298
PF00159	confirmatory::P01299
PF00159	confirmatory::P01300
PF00159	confirmatory::P01301
PF00159	confirmatory::P01302
PF00159	confirmatory::P01304
PF00159	confirmatory::P06303
PF00159	confirmatory::P06305
PF00159	confirmatory::P09641
PF00159	confirmatory::P0CJ22
PF00159	confirmatory::P10601
PF00159	confirmatory::P11967
PF00159	confirmatory::P18107
PF00159	confirmatory::P29071
PF00159	confirmatory::P29203
PF00159	confirmatory::P29204
PF00159	confirmatory::P29205
PF00159	confirmatory::P31229
PF00159	confirmatory::P33684
PF00159	confirmatory::P39659
PF00159	confirmatory::P41335
PF00159	confirmatory::P41337
PF00159	confirmatory::P41519
PF00159	confirmatory::P41967
PF00159	confirmatory::P48097
PF00159	confirmatory::P68004
PF00159	confirmatory::P68005
PF00159	confirmatory::P68006
PF00159	confirmatory::P68007
PF00159	confirmatory::P68008
PF00159	confirmatory::P68009
PF00159	confirmatory::P68010
PF00159	confirmatory::P68249
PF00159	confirmatory::P69092
PF00159	confirmatory::P69093
PF00159	confirmatory::P69094
PF00159	confirmatory::P69095
PF00159	confirmatory::P69096
PF00159	confirmatory::P69101
PF00159	confirmatory::P69102
PF00159	confirmatory::P80024
PF00159	confirmatory::P80167
PF00159	confirmatory::P80952
PF00159	confirmatory::P81028
PF00159	confirmatory::Q5JQD4
PF00159	confirmatory::Q9TR93
PF00159	discovery::P06884
PF00159	discovery::P13083
PF00159	discovery::P15427
PF00159	discovery::P29206
PF00159	discovery::P37999
PF00159	discovery::P41336
PF00161	discovery::P22244
PF00161	discovery::P33186
PF00161	discovery::P84786
PF00161	discovery::P85101
PF00161	discovery::Q00531
PF00161	discovery::Q70US9
PF00184	confirmatory::A0A4Y5X186
PF00184	confirmatory::Q4R128
PF00187	confirmatory::A0A0A2JH00
PF00187	confirmatory::A0A1L3THR9
PF00187	confirmatory::A0A1S6EK91
PF00187	confirmatory::A0A1S6EK92
PF00187	confirmatory::A7XQ02
PF00187	confirmatory::C0HLN3
PF00187	confirmatory::C0HLV3
PF00187	confirmatory::C0HLV4
PF00187	confirmatory::C0HLV5
PF00187	confirmatory::E1UYT9
PF00187	confirmatory::E1UYU0
PF00187	confirmatory::O04138
PF00187	confirmatory::O22842
PF00187	confirmatory::O24598
PF00187	confirmatory::O24603
PF00187	confirmatory::O24658
PF00187	confirmatory::P02876
PF00187	confirmatory::P02877
PF00187	confirmatory::P05315
PF00187	confirmatory::P06215
PF00187	confirmatory::P09761
PF00187	confirmatory::P0DKH7
PF00187	confirmatory::P0DKH8
PF00187	confirmatory::P10968
PF00187	confirmatory::P11955
PF00187	confirmatory::P15312
PF00187	confirmatory::P16061
PF00187	confirmatory::P16579
PF00187	confirmatory::P21227
PF00187	confirmatory::P24091
PF00187	confirmatory::P24626
PF00187	confirmatory::P25765
PF00187	confirmatory::P27054
PF00187	confirmatory::P27275
PF00187	confirmatory::P29031
PF00187	confirmatory::P29032
PF00187	confirmatory::P36361
PF00187	confirmatory::P36907
PF00187	confirmatory::P43082
PF00187	confirmatory::P51613
PF00187	confirmatory::P52403
PF00187	confirmatory::P52404
PF00187	confirmatory::P52405
PF00187	confirmatory::P52406
PF00187	confirmatory::P80359
PF00187	confirmatory::P81591
PF00187	confirmatory::P81859
PF00187	confirmatory::P83790
PF00187	confirmatory::P84282
PF00187	confirmatory::P85966
PF00187	confirmatory::P86473
PF00187	confirmatory::P86521
PF00187	confirmatory::P93680
PF00187	confirmatory::Q01MB6
PF00187	confirmatory::Q06209
PF00187	confirmatory::Q39785
PF00187	confirmatory::Q39799
PF00187	confirmatory::Q41596
PF00187	confirmatory::Q42993
PF00187	confirmatory::Q688M5
PF00187	confirmatory::Q6K8R2
PF00187	confirmatory::Q7DNA1
PF00187	confirmatory::Q7Y1Z0
PF00187	confirmatory::Q8GUD7
PF00187	confirmatory::Q949H3
PF00187	confirmatory::Q9AVB0
PF00187	confirmatory::Q9AYP9
PF00187	confirmatory::Q9M2U5
PF00187	confirmatory::Q9S8M0
PF00187	confirmatory::Q9SAY3
PF00187	confirmatory::W0IWL0
PF00187	discovery::O22841
PF00187	discovery::P11218
PF00187	discovery::Q09023
PF00187	discovery::Q0JF21
PF00212	confirmatory::P01160
PF00212	confirmatory::P01161
PF00212	confirmatory::P07499
PF00212	confirmatory::P07500
PF00212	confirmatory::P07501
PF00212	confirmatory::P13205
PF00212	confirmatory::P18908
PF00212	confirmatory::P24259
PF00212	confirmatory::P83962
PF00212	confirmatory::P83964
PF00212	confirmatory::Q805D4
PF00212	confirmatory::Q805D7
PF00212	confirmatory::Q805D8
PF00212	confirmatory::Q9GLD0
PF00212	confirmatory::Q9GLK4
PF00212	discovery::A8YPR6
PF00212	discovery::Q805E8
PF00220	confirmatory::P16339
PF00220	confirmatory::P42993
PF00220	confirmatory::P42999
PF00220	confirmatory::P69043
PF00220	confirmatory::P69056
PF00220	confirmatory::P69057
PF00220	confirmatory::P69058
PF00220	confirmatory::P69128
PF00220	confirmatory::P69129
PF00220	discovery::P42992
PF00220	discovery::P69044
PF00321	confirmatory::A0A976SLN7
PF00322	confirmatory::Q6RY98
PF00547	confirmatory::A0JRH2
PF00547	confirmatory::A0K578
PF00547	confirmatory::A0PSG4
PF00547	confirmatory::A0QYE2
PF00547	confirmatory::A1B1C2
PF00547	confirmatory::A1JKD7
PF00547	confirmatory::A1KBB7
PF00547	confirmatory::A1R1C3
PF00547	confirmatory::A1SYX9
PF00547	confirmatory::A1T9N6
PF00547	confirmatory::A1TSZ3
PF00547	confirmatory::A1U500
PF00547	confirmatory::A1UGT7
PF00547	confirmatory::A1VKW6
PF00547	confirmatory::A1WIM6
PF00547	confirmatory::A2BQW6
PF00547	confirmatory::A2C4S0
PF00547	confirmatory::A2CDZ9
PF00547	confirmatory::A2S998
PF00547	confirmatory::A2SDJ2
PF00547	confirmatory::A3DGG0
PF00547	confirmatory::A3M3F0
PF00547	confirmatory::A3MMV0
PF00547	confirmatory::A3N2R6
PF00547	confirmatory::A3NCL5
PF00547	confirmatory::A3NYC7
PF00547	confirmatory::A3PCN9
PF00547	confirmatory::A3PL42
PF00547	confirmatory::A3Q0D7
PF00547	confirmatory::A4JC44
PF00547	confirmatory::A4QA21
PF00547	confirmatory::A4SY47
PF00547	confirmatory::A4TAD3
PF00547	confirmatory::A4TL34
PF00547	confirmatory::A4VQU9
PF00547	confirmatory::A4WEJ3
PF00547	confirmatory::A4WR72
PF00547	confirmatory::A4XQ47
PF00547	confirmatory::A5FAD3
PF00547	confirmatory::A5GWV5
PF00547	confirmatory::A5U3L5
PF00547	confirmatory::A5UH46
PF00547	confirmatory::A5W4B8
PF00547	confirmatory::A6QJC8
PF00547	confirmatory::A6U412
PF00547	confirmatory::A6VCX2
PF00547	confirmatory::A6VTV6
PF00547	confirmatory::A7FFN0
PF00547	confirmatory::A8LRS4
PF00547	confirmatory::A8Z385
PF00547	confirmatory::A9AF70
PF00547	confirmatory::A9AZE8
PF00547	confirmatory::A9BUC7
PF00547	confirmatory::A9KJS1
PF00547	confirmatory::B0BRU4
PF00547	confirmatory::B0C791
PF00547	confirmatory::B0JTP1
PF00547	confirmatory::B0KUZ9
PF00547	confirmatory::B0TT69
PF00547	confirmatory::B0V9P7
PF00547	confirmatory::B0VSC2
PF00547	confirmatory::B1HZE2
PF00547	confirmatory::B1J813
PF00547	confirmatory::B1JR69
PF00547	confirmatory::B1JX31
PF00547	confirmatory::B1MB83
PF00547	confirmatory::B1VHT0
PF00547	confirmatory::B1W5G7
PF00547	confirmatory::B1Y3V4
PF00547	confirmatory::B1YUG1
PF00547	confirmatory::B1ZP08
PF00547	confirmatory::B2GI08
PF00547	confirmatory::B2IT64
PF00547	confirmatory::B2JF65
PF00547	confirmatory::B2KAA6
PF00547	confirmatory::B2T0P7
PF00547	confirmatory::B2U7N4
PF00547	confirmatory::B3H2L5
PF00547	confirmatory::B3PXB8
PF00547	confirmatory::B3QGK4
PF00547	confirmatory::B3R3Z9
PF00547	confirmatory::B4ECC5
PF00547	confirmatory::B4RSX7
PF00547	confirmatory::B5FBC8
PF00547	confirmatory::B5XU29
PF00547	confirmatory::B5YUX1
PF00547	confirmatory::B5ZBT1
PF00547	confirmatory::B5ZMP5
PF00547	confirmatory::B6JPH6
PF00547	confirmatory::B7GXU5
PF00547	confirmatory::B7K906
PF00547	confirmatory::B7V1S8
PF00547	confirmatory::B8EPV1
PF00547	confirmatory::B8GQ24
PF00547	confirmatory::B8HA05
PF00547	confirmatory::B8HW52
PF00547	confirmatory::B9DLX8
PF00547	confirmatory::B9J8M6
PF00547	confirmatory::B9KK51
PF00547	confirmatory::C1APC5
PF00547	confirmatory::C1AXZ0
PF00547	confirmatory::C1D5Z6
PF00547	confirmatory::C1DNK6
PF00547	confirmatory::C3K5A5
PF00547	confirmatory::C3MGX6
PF00547	confirmatory::C4LF65
PF00547	confirmatory::C4LIA9
PF00547	confirmatory::C5BDC2
PF00547	confirmatory::C5C8U1
PF00547	confirmatory::C5CXZ7
PF00547	confirmatory::O30334
PF00547	confirmatory::O54418
PF00547	confirmatory::O86507
PF00547	confirmatory::O87400
PF00547	confirmatory::P07374
PF00547	confirmatory::P0A4U0
PF00547	confirmatory::P0A4U1
PF00547	confirmatory::P0A677
PF00547	confirmatory::P0C121
PF00547	confirmatory::P0C7K9
PF00547	confirmatory::P0CB02
PF00547	confirmatory::P14916
PF00547	confirmatory::P16124
PF00547	confirmatory::P17088
PF00547	confirmatory::P18316
PF00547	confirmatory::P31496
PF00547	confirmatory::P42822
PF00547	confirmatory::P42887
PF00547	confirmatory::P44393
PF00547	confirmatory::P50044
PF00547	confirmatory::P67718
PF00547	confirmatory::P67719
PF00547	confirmatory::P67720
PF00547	confirmatory::P69994
PF00547	confirmatory::P69995
PF00547	confirmatory::P73796
PF00547	confirmatory::P75030
PF00547	confirmatory::P94667
PF00547	confirmatory::P9WFE6
PF00547	confirmatory::Q02943
PF00547	confirmatory::Q02FF4
PF00547	confirmatory::Q03282
PF00547	confirmatory::Q03ME5
PF00547	confirmatory::Q07399
PF00547	confirmatory::Q07K70
PF00547	confirmatory::Q0BHN3
PF00547	confirmatory::Q0BQ42
PF00547	confirmatory::Q0I658
PF00547	confirmatory::Q0RQR8
PF00547	confirmatory::Q0S4S9
PF00547	confirmatory::Q0VKX9
PF00547	confirmatory::Q12DU1
PF00547	confirmatory::Q144E2
PF00547	confirmatory::Q161T2
PF00547	confirmatory::Q17VS7
PF00547	confirmatory::Q18EB8
PF00547	confirmatory::Q1B870
PF00547	confirmatory::Q1BYH0
PF00547	confirmatory::Q1C5B5
PF00547	confirmatory::Q1CKK1
PF00547	confirmatory::Q1CV81
PF00547	confirmatory::Q1GJP6
PF00547	confirmatory::Q1IBP2
PF00547	confirmatory::Q1LPT2
PF00547	confirmatory::Q1MCV5
PF00547	confirmatory::Q1QC34
PF00547	confirmatory::Q1QCE2
PF00547	confirmatory::Q1QV51
PF00547	confirmatory::Q21P96
PF00547	confirmatory::Q28RK0
PF00547	confirmatory::Q2FEK5
PF00547	confirmatory::Q2FVW5
PF00547	confirmatory::Q2IZ52
PF00547	confirmatory::Q2JJ72
PF00547	confirmatory::Q2K512
PF00547	confirmatory::Q2SDQ3
PF00547	confirmatory::Q2SYF5
PF00547	confirmatory::Q2Y9M9
PF00547	confirmatory::Q2YQE0
PF00547	confirmatory::Q2YYQ8
PF00547	confirmatory::Q31B51
PF00547	confirmatory::Q3AGD2
PF00547	confirmatory::Q3AVR3
PF00547	confirmatory::Q3IH70
PF00547	confirmatory::Q3IRZ4
PF00547	confirmatory::Q3J768
PF00547	confirmatory::Q3JPJ8
PF00547	confirmatory::Q3M709
PF00547	confirmatory::Q46IY5
PF00547	confirmatory::Q473R2
PF00547	confirmatory::Q47G53
PF00547	confirmatory::Q48DF0
PF00547	confirmatory::Q492E7
PF00547	confirmatory::Q4A0J3
PF00547	confirmatory::Q4KJ06
PF00547	confirmatory::Q4ZN10
PF00547	confirmatory::Q4ZUD1
PF00547	confirmatory::Q55053
PF00547	confirmatory::Q57CF0
PF00547	confirmatory::Q5FB24
PF00547	confirmatory::Q5HDS0
PF00547	confirmatory::Q5HLW3
PF00547	confirmatory::Q5KYL9
PF00547	confirmatory::Q5LSQ4
PF00547	confirmatory::Q5M1G8
PF00547	confirmatory::Q5M609
PF00547	confirmatory::Q5YWS0
PF00547	confirmatory::Q62HS2
PF00547	confirmatory::Q63RL5
PF00547	confirmatory::Q6FD85
PF00547	confirmatory::Q6G734
PF00547	confirmatory::Q6GEE6
PF00547	confirmatory::Q6N3N0
PF00547	confirmatory::Q6UR35
PF00547	confirmatory::Q6UR44
PF00547	confirmatory::Q6UR53
PF00547	confirmatory::Q6UR62
PF00547	confirmatory::Q6UR78
PF00547	confirmatory::Q6UR86
PF00547	confirmatory::Q75ZQ4
PF00547	confirmatory::Q7N4Y9
PF00547	confirmatory::Q7U3I5
PF00547	confirmatory::Q7V1B4
PF00547	confirmatory::Q7VRS4
PF00547	confirmatory::Q7VUD0
PF00547	confirmatory::Q826S1
PF00547	confirmatory::Q82JN8
PF00547	confirmatory::Q83U21
PF00547	confirmatory::Q87VP4
PF00547	confirmatory::Q883F3
PF00547	confirmatory::Q88J06
PF00547	confirmatory::Q89UG3
PF00547	confirmatory::Q8FZW4
PF00547	confirmatory::Q8G2Q0
PF00547	confirmatory::Q8GH98
PF00547	confirmatory::Q8RPY7
PF00547	confirmatory::Q8UCS6
PF00547	confirmatory::Q8XAG2
PF00547	confirmatory::Q8XXS8
PF00547	confirmatory::Q8YF71
PF00547	confirmatory::Q8YHZ6
PF00547	confirmatory::Q93PJ5
PF00547	confirmatory::Q972V9
PF00547	confirmatory::Q9AQT6
PF00547	confirmatory::Q9FAS7
PF00547	confirmatory::Q9KG61
PF00547	confirmatory::Q9RYJ3
PF00547	confirmatory::Q9Z395
PF00547	discovery::A0L6F0
PF00547	discovery::Q733J4
PF00551	confirmatory::O75891
PF00551	confirmatory::Q3SY69
PF00551	confirmatory::Q8K009
PF00571	confirmatory::Q54318
PF00699	confirmatory::B6JPH6
PF00699	confirmatory::O86507
PF00699	confirmatory::P07374
PF00699	confirmatory::P14916
PF00699	confirmatory::P42822
PF00699	confirmatory::P50044
PF00699	confirmatory::Q17VS7
PF00699	confirmatory::Q1CV81
PF00699	confirmatory::Q4ZUD1
PF00699	confirmatory::Q5FB24
PF00699	confirmatory::Q82JN8
PF00699	confirmatory::Q883F3
PF00699	confirmatory::Q8GH98
PF00699	confirmatory::Q93PJ5
PF00699	confirmatory::Q972V9
PF00699	confirmatory::Q9RYJ3
PF00857	confirmatory::P0ADI4
PF00918	confirmatory::E2E4E4
PF01033	confirmatory::J3SEZ3
PF01160	confirmatory::P0DP56
PF01324	confirmatory::P00588
PF01338	confirmatory::O32322
PF01372	confirmatory::Q8LW54
PF01382	confirmatory::P49013
PF01391	confirmatory::D8VNS9
PF01391	confirmatory::O02659
PF01391	confirmatory::P08661
PF01391	confirmatory::P11226
PF01391	confirmatory::P23805
PF01391	confirmatory::P35246
PF01391	confirmatory::P35247
PF01391	confirmatory::P39039
PF01391	confirmatory::P41317
PF01391	confirmatory::P50404
PF01391	confirmatory::Q17QH6
PF01391	confirmatory::Q1PBC5
PF01391	confirmatory::Q2LK94
PF01391	confirmatory::Q3SXB8
PF01391	confirmatory::Q5U3G1
PF01391	confirmatory::Q66S50
PF01391	confirmatory::Q66S61
PF01391	confirmatory::Q66S62
PF01391	confirmatory::Q66S63
PF01391	confirmatory::Q8CF98
PF01391	confirmatory::Q98TA4
PF01391	confirmatory::Q9BWP8
PF01391	confirmatory::Q9Y6Z7
PF01452	confirmatory::Q8V790
PF01529	confirmatory::E9PTT0
PF01529	confirmatory::Q09701
PF01529	confirmatory::Q554E7
PF01529	confirmatory::Q6C520
PF01529	confirmatory::Q8T2Q0
PF01529	confirmatory::Q9VUW9
PF01562	confirmatory::Q9UP79
PF01809	confirmatory::Q44066
PF02048	confirmatory::P0A4M4
PF02048	confirmatory::P74977
PF02158	confirmatory::Q02297
PF02764	confirmatory::P00588
PF02861	confirmatory::Q54316
PF02911	confirmatory::O75891
PF02911	confirmatory::Q3SY69
PF02911	confirmatory::Q8K009
PF03032	confirmatory::P84900
PF03128	confirmatory::O43915
PF03128	confirmatory::P49767
PF03303	confirmatory::A0A482AQK7
PF03303	confirmatory::A0A482ARP7
PF03471	confirmatory::Q54318
PF03534	confirmatory::P24419
PF03545	confirmatory::Q93Q17
PF03782	confirmatory::A2ATD1
PF03782	confirmatory::B1AKI9
PF03782	confirmatory::Q58T08
PF03782	confirmatory::Q5EGE1
PF03782	confirmatory::Q6H9L7
PF03782	discovery::Q8QFV1
PF03945	discovery::O87906
PF03945	discovery::Q45744
PF03945	discovery::Q45755
PF03945	discovery::Q9S597
PF03945	discovery::Q9ZIU5
PF04043	confirmatory::Q1JPL7
PF04152	confirmatory::G0RYR3
PF04152	confirmatory::P32829
PF04152	confirmatory::P49959
PF04152	confirmatory::Q23255
PF04152	confirmatory::Q60HE6
PF04152	confirmatory::Q7XQR9
PF04152	confirmatory::Q9C291
PF04152	confirmatory::Q9IAM7
PF04152	confirmatory::Q9JIM0
PF04152	confirmatory::Q9UVN9
PF04152	confirmatory::Q9W6K1
PF04152	confirmatory::Q9XGM2
PF04152	discovery::Q61216
PF04233	confirmatory::Q838U8
PF04692	confirmatory::P01128
PF04692	confirmatory::P04085
PF04692	confirmatory::P12919
PF04692	confirmatory::P13698
PF04692	confirmatory::P20033
PF04692	confirmatory::P28576
PF04692	confirmatory::P31240
PF04692	confirmatory::P34007
PF04692	confirmatory::Q2KJ15
PF04692	confirmatory::Q6Q7I7
PF04692	confirmatory::Q95229
PF04886	confirmatory::O18733
PF04886	confirmatory::P41245
PF04886	confirmatory::P50282
PF04886	confirmatory::P52176
PF05011	confirmatory::O13765
PF05011	confirmatory::P24309
PF05011	confirmatory::Q6AU07
PF05011	confirmatory::Q7T3E4
PF05011	confirmatory::Q923B1
PF05011	confirmatory::Q94K01
PF05298	confirmatory::Q8JHE1
PF05372	confirmatory::Q8NVK6
PF05431	confirmatory::Q939S9
PF05480	confirmatory::P85224
PF05506	confirmatory::P06200
PF05791	confirmatory::P80172
PF05986	confirmatory::Q3UTY6
PF05986	confirmatory::Q6ZMM2
PF05986	confirmatory::Q6ZMP0
PF05986	confirmatory::Q7TSK7
PF05986	confirmatory::Q86TH1
PF05986	confirmatory::Q9ESP7
PF05986	confirmatory::Q9R001
PF05986	confirmatory::Q9UNA0
PF05986	confirmatory::Q9UP79
PF06109	confirmatory::Q93RR6
PF06128	confirmatory::Q8VSL8
PF06377	confirmatory::P0DQF6
PF06457	confirmatory::P49344
PF06479	confirmatory::Q05921
PF06480	confirmatory::O80860
PF06480	confirmatory::P0AAI3
PF06480	confirmatory::P37476
PF06480	confirmatory::P40341
PF06480	confirmatory::P9WQN3
PF06480	confirmatory::Q1PDW5
PF06480	confirmatory::Q2KJI7
PF06480	confirmatory::Q3ULF4
PF06480	confirmatory::Q55700
PF06480	confirmatory::Q5SI82
PF06480	confirmatory::Q67WJ2
PF06480	confirmatory::Q8JZQ2
PF06480	confirmatory::Q8W585
PF06480	confirmatory::Q920A7
PF06480	confirmatory::Q9M895
PF06480	confirmatory::Q9N3T5
PF06480	confirmatory::Q9UQ90
PF06480	confirmatory::Q9WZ49
PF06480	confirmatory::Q9Y4W6
PF06753	discovery::Q7T3L1
PF06766	confirmatory::Q06153
PF07365	discovery::A0A068B409
PF07425	confirmatory::P81862
PF07442	confirmatory::P0DSI8
PF07771	confirmatory::C0HMC3
PF07771	confirmatory::Q4PMS3
PF07822	confirmatory::P01526
PF07906	confirmatory::Q99Q01
PF08036	confirmatory::P0DQJ0
PF08096	confirmatory::P07493
PF08097	confirmatory::P58849
PF08116	confirmatory::P84018
PF08121	confirmatory::P58930
PF08251	confirmatory::P0DRA7
PF08251	confirmatory::P69034
PF08251	confirmatory::P69036
PF08344	confirmatory::O35119
PF08344	confirmatory::P79100
PF08344	confirmatory::Q9QUQ5
PF08344	confirmatory::Q9QX29
PF08344	confirmatory::Q9UL62
PF08344	discovery::Q9UBN4
PF08365	confirmatory::P01344
PF08365	confirmatory::P01346
PF08365	confirmatory::P07456
PF08365	confirmatory::P09535
PF08365	confirmatory::P33717
PF08365	confirmatory::P51459
PF08519	confirmatory::O60182
PF08519	confirmatory::P35600
PF08519	confirmatory::P38630
PF08519	confirmatory::Q9C587
PF08674	confirmatory::Q92035
PF08686	confirmatory::Q3UTY6
PF08686	confirmatory::Q6ZMP0
PF08686	confirmatory::Q7TSK7
PF08686	confirmatory::Q86TH1
PF08702	confirmatory::E9PV24
PF08702	confirmatory::P02671
PF08702	confirmatory::P02676
PF08702	confirmatory::P02678
PF08702	confirmatory::P02679
PF08702	confirmatory::P04115
PF08702	confirmatory::P06399
PF08702	confirmatory::P12799
PF08702	confirmatory::P14448
PF08702	confirmatory::P14480
PF08702	confirmatory::P17634
PF08702	confirmatory::P33573
PF08702	confirmatory::Q02020
PF08702	confirmatory::Q8K0E8
PF08702	confirmatory::Q8VCM7
PF08740	confirmatory::P32839
PF08740	confirmatory::Q9CZP5
PF08740	confirmatory::Q9Y276
PF08742	discovery::P98089
PF09006	confirmatory::P23805
PF09006	confirmatory::P35246
PF09006	confirmatory::P35247
PF09006	confirmatory::P50404
PF09006	confirmatory::Q1PBC5
PF09075	confirmatory::P22542
PF10550	confirmatory::P0C8E2
PF10550	confirmatory::P17684
PF10731	confirmatory::Q7Q3R9
PF10734	confirmatory::P38441
PF10753	confirmatory::P64454
PF11598	confirmatory::P35443
PF11598	confirmatory::P49744
PF11598	confirmatory::Q3SWW8
PF11598	confirmatory::Q9Z1T2
PF11857	confirmatory::O35548
PF11857	confirmatory::O54732
PF11857	confirmatory::P51511
PF11857	confirmatory::P51512
PF11857	confirmatory::P53690
PF11857	confirmatory::Q10739
PF11857	confirmatory::Q95220
PF11857	confirmatory::Q99PW6
PF11857	confirmatory::Q9GLE4
PF11857	confirmatory::Q9R0S2
PF11857	confirmatory::Q9WTR0
PF11857	confirmatory::Q9Y5R2
PF11857	discovery::Q9XT90
PF11901	confirmatory::Q66S21
PF12001	confirmatory::Q8IVF6
PF12037	confirmatory::Q20748
PF12037	confirmatory::Q3KRE0
PF12037	confirmatory::Q925I1
PF12037	confirmatory::Q9NVI7
PF12075	confirmatory::Q1LZH7
PF12075	confirmatory::Q63ZY3
PF12075	confirmatory::Q8BX02
PF12160	confirmatory::E9PV24
PF12160	confirmatory::P02671
PF12160	confirmatory::P06399
PF12160	confirmatory::P14448
PF12177	confirmatory::P28840
PF12177	confirmatory::P29120
PF12177	confirmatory::P63239
PF12177	confirmatory::P63240
PF12177	confirmatory::Q9GLR1
PF12313	confirmatory::Q0JJ01
PF12320	confirmatory::P0AG76
PF12901	confirmatory::O75534
PF12901	confirmatory::P18395
PF12901	confirmatory::P29174
PF12901	confirmatory::Q91W50
PF13665	confirmatory::P0DXX9
PF13734	confirmatory::Q48R29
PF14008	confirmatory::A5D6U8
PF14008	confirmatory::O23244
PF14008	confirmatory::O48840
PF14008	confirmatory::Q09131
PF14008	confirmatory::Q12546
PF14008	confirmatory::Q38924
PF14008	confirmatory::Q6ZNF0
PF14008	confirmatory::Q8BX37
PF14008	confirmatory::Q8H1R2
PF14008	confirmatory::Q949Y3
PF14008	confirmatory::Q9C510
PF14008	confirmatory::Q9C927
PF14008	confirmatory::Q9LMG7
PF14008	confirmatory::Q9LMX4
PF14008	confirmatory::Q9LX83
PF14008	confirmatory::Q9LXI7
PF14008	confirmatory::Q9SE00
PF14008	confirmatory::Q9SI18
PF14008	confirmatory::Q9SIV9
PF14008	discovery::Q5MAU8
PF14008	discovery::Q93WP4
PF14363	confirmatory::Q8VZG2
PF14363	confirmatory::Q9FLD5
PF14449	confirmatory::P42296
PF14625	confirmatory::O62247
PF14915	confirmatory::Q4UJ75
PF14915	confirmatory::Q8IVF6
PF15430	discovery::D2CFI7
PF15430	discovery::H2CYP1
PF15430	discovery::P0DQG5
PF16030	confirmatory::O62589
PF16376	discovery::P54355
PF16725	confirmatory::O15381
PF16725	confirmatory::Q9NAG4
PF16725	discovery::Q9DBY8
PF16891	confirmatory::B0XUR7
PF16891	confirmatory::O02658
PF16891	confirmatory::O15757
PF16891	confirmatory::O82733
PF16891	confirmatory::O82734
PF16891	confirmatory::P12982
PF16891	confirmatory::P13681
PF16891	confirmatory::P20654
PF16891	confirmatory::P23880
PF16891	confirmatory::P26570
PF16891	confirmatory::P32598
PF16891	confirmatory::P32945
PF16891	confirmatory::P36873
PF16891	confirmatory::P36874
PF16891	confirmatory::P48461
PF16891	confirmatory::P48462
PF16891	confirmatory::P48482
PF16891	confirmatory::P48483
PF16891	confirmatory::P48484
PF16891	confirmatory::P48485
PF16891	confirmatory::P48486
PF16891	confirmatory::P48727
PF16891	confirmatory::P61287
PF16891	confirmatory::P61292
PF16891	confirmatory::P62136
PF16891	confirmatory::P62137
PF16891	confirmatory::P62138
PF16891	confirmatory::P62139
PF16891	confirmatory::P62140
PF16891	confirmatory::P62142
PF16891	confirmatory::P62143
PF16891	confirmatory::P63088
PF16891	confirmatory::P78968
PF16891	confirmatory::P91420
PF16891	confirmatory::Q05547
PF16891	confirmatory::Q27497
PF16891	confirmatory::Q3SWW9
PF16891	confirmatory::Q3T0E7
PF16891	confirmatory::Q5R740
PF16891	confirmatory::Q627N3
PF16891	confirmatory::Q6GQL2
PF16891	confirmatory::Q6NVU2
PF16891	confirmatory::Q8MJ47
PF16891	confirmatory::Q8WMS6
PF16891	confirmatory::Q9LR78
PF16891	confirmatory::Q9M9W3
PF17217	confirmatory::C5IAW9
PF17217	confirmatory::F1LW30
PF17217	confirmatory::O08721
PF17217	confirmatory::O08722
PF17217	confirmatory::O08747
PF17217	confirmatory::O95185
PF17217	confirmatory::Q26261
PF17217	confirmatory::Q6UXZ4
PF17217	confirmatory::Q761X5
PF17217	confirmatory::Q7T2Z5
PF17217	confirmatory::Q8IZJ1
PF17217	confirmatory::Q8JGT4
PF17217	confirmatory::Q8K1S2
PF17217	confirmatory::Q8K1S3
PF17440	confirmatory::Q53957
PF17521	confirmatory::A0A0K1YW63
PF17521	confirmatory::I1VC85
PF17556	confirmatory::Q8MTX1
PF17557	discovery::P0C255
PF18213	confirmatory::A0A509AM03
PF18213	confirmatory::E6Y8B9
PF18213	confirmatory::O61142
PF18213	confirmatory::Q8I0V0
PF18213	confirmatory::W7K9M0
PF18473	confirmatory::P07374
PF18487	confirmatory::P27918
PF18487	confirmatory::Q5RBP8
PF18487	confirmatory::Q64181
PF19272	confirmatory::P58242
PF19272	confirmatory::P70158
PF19272	confirmatory::Q04519
PF19272	confirmatory::Q0VD19
PF19272	confirmatory::Q10916
PF19272	confirmatory::Q23498
PF19272	confirmatory::Q3ZC91
PF19272	confirmatory::Q54SR8
PF19272	confirmatory::Q55GC7
PF19272	confirmatory::Q641Z7
PF19272	confirmatory::Q92485
PF19272	discovery::P17405
PF19330	confirmatory::Q8JZM4
PF19330	confirmatory::Q8NFT8
PF19338	confirmatory::Q1KN10
PF19338	confirmatory::Q1KN12
PF19338	confirmatory::Q1KN16
PF19338	confirmatory::Q1KN19
PF19338	confirmatory::Q1KN21
PF19338	confirmatory::Q1KN23
PF19338	confirmatory::Q1X6X8
PF19338	confirmatory::Q1X6X9
PF19338	confirmatory::Q1X6Y1
PF19338	confirmatory::Q1X6Y2
PF19338	confirmatory::Q1X6Y3
PF19338	confirmatory::Q1X6Y5
PF19338	confirmatory::Q1X6Y7
PF19338	confirmatory::Q1X6Y8
PF19338	confirmatory::Q1X6Y9
